"scientific_name","timePeriod","n_grids"
"Psilopogon haemacephalus","2007-2010",304
"Psilopogon haemacephalus","2011-2012",294
"Psilopogon haemacephalus","2013",278
"Psilopogon haemacephalus","2014",553
"Psilopogon haemacephalus","2015",733
"Psilopogon haemacephalus","2016",874
"Psilopogon haemacephalus","2017",1050
"Psilopogon haemacephalus","2018",1192
"Psilopogon haemacephalus","2019",1304
"Psilopogon haemacephalus","2020",1321
"Psilopogon haemacephalus","2021",1535
"Psilopogon haemacephalus","2022",1418
"Psilopogon haemacephalus","pre2000",395
"Psilopogon lineatus","2000-2006",34
"Psilopogon lineatus","2007-2010",48
"Psilopogon lineatus","2011-2012",47
"Psilopogon lineatus","2013",52
"Psilopogon lineatus","2014",70
"Psilopogon lineatus","2015",91
"Psilopogon lineatus","2016",109
"Psilopogon lineatus","2017",102
"Psilopogon lineatus","2018",132
"Psilopogon lineatus","2019",145
"Psilopogon lineatus","2020",147
"Psilopogon lineatus","2021",188
"Psilopogon lineatus","2022",202
"Psilopogon lineatus","pre2000",51
"Psilopogon malabaricus","2000-2006",50
"Psilopogon malabaricus","2007-2010",73
"Psilopogon malabaricus","2011-2012",54
"Psilopogon malabaricus","2013",37
"Psilopogon malabaricus","2014",65
"Psilopogon malabaricus","2015",81
"Psilopogon malabaricus","2016",95
"Psilopogon malabaricus","2017",97
"Psilopogon malabaricus","2018",101
"Psilopogon malabaricus","2019",107
"Psilopogon malabaricus","2020",107
"Psilopogon malabaricus","2021",118
"Psilopogon malabaricus","2022",114
"Psilopogon malabaricus","pre2000",37
"Psilopogon virens","2000-2006",72
"Psilopogon virens","2007-2010",74
"Psilopogon virens","2011-2012",63
"Psilopogon virens","2013",73
"Psilopogon virens","2014",102
"Psilopogon virens","2015",134
"Psilopogon virens","2016",145
"Psilopogon virens","2017",154
"Psilopogon virens","2018",184
"Psilopogon virens","2019",186
"Psilopogon virens","2020",162
"Psilopogon virens","2021",214
"Psilopogon virens","2022",228
"Psilopogon virens","pre2000",64
"Psilopogon viridis","2000-2006",126
"Psilopogon viridis","2007-2010",143
"Psilopogon viridis","2011-2012",152
"Psilopogon viridis","2013",138
"Psilopogon viridis","2014",212
"Psilopogon viridis","2015",251
"Psilopogon viridis","2016",267
"Psilopogon viridis","2017",282
"Psilopogon viridis","2018",308
"Psilopogon viridis","2019",315
"Psilopogon viridis","2020",332
"Psilopogon viridis","2021",346
"Psilopogon viridis","2022",347
"Psilopogon viridis","pre2000",111
"Psilopogon zeylanicus","2000-2006",112
"Psilopogon zeylanicus","2007-2010",130
"Psilopogon zeylanicus","2011-2012",133
"Psilopogon zeylanicus","2013",103
"Psilopogon zeylanicus","2014",200
"Psilopogon zeylanicus","2015",245
"Psilopogon zeylanicus","2016",311
"Psilopogon zeylanicus","2017",401
"Psilopogon zeylanicus","2018",443
"Psilopogon zeylanicus","2019",475
"Psilopogon zeylanicus","2020",445
"Psilopogon zeylanicus","2021",567
"Psilopogon zeylanicus","2022",551
"Psilopogon zeylanicus","pre2000",159
"Psittacula alexandri","2000-2006",33
"Psittacula alexandri","2007-2010",38
"Psittacula alexandri","2011-2012",46
"Psittacula alexandri","2013",44
"Psittacula alexandri","2014",58
"Psittacula alexandri","2015",63
"Psittacula alexandri","2016",62
"Psittacula alexandri","2017",77
"Psittacula alexandri","2018",86
"Psittacula alexandri","2019",88
"Psittacula alexandri","2020",82
"Psittacula alexandri","2021",116
"Psittacula alexandri","2022",122
"Psittacula alexandri","pre2000",36
"Psittacula caniceps","2011-2012",1
"Psittacula caniceps","2013",1
"Psittacula caniceps","2014",1
"Psittacula caniceps","2015",2
"Psittacula caniceps","2016",2
"Psittacula caniceps","2017",2
"Psittacula caniceps","2018",2
"Psittacula caniceps","2019",3
"Psittacula caniceps","2020",2
"Psittacula caniceps","2021",2
"Psittacula caniceps","2022",3
"Psittacula caniceps","pre2000",1
"Psittacula columboides","2000-2006",60
"Psittacula columboides","2007-2010",76
"Psittacula columboides","2011-2012",67
"Psittacula columboides","2013",58
"Psittacula columboides","2014",88
"Psittacula columboides","2015",115
"Psittacula columboides","2016",126
"Psittacula columboides","2017",124
"Psittacula columboides","2018",120
"Psittacula columboides","2019",124
"Psittacula columboides","2020",142
"Psittacula columboides","2021",154
"Psittacula columboides","2022",127
"Psittacula columboides","pre2000",45
"Psittacula cyanocephala","2000-2006",192
"Psittacula cyanocephala","2007-2010",230
"Psittacula cyanocephala","2011-2012",227
"Psittacula cyanocephala","2013",204
"Psittacula cyanocephala","2014",365
"Psittacula cyanocephala","2015",477
"Psittacula cyanocephala","2016",567
"Psittacula cyanocephala","2017",732
"Psittacula cyanocephala","2018",830
"Psittacula cyanocephala","2019",899
"Psittacula cyanocephala","2020",924
"Psittacula cyanocephala","2021",1040
"Psittacula cyanocephala","2022",962
"Psittacula cyanocephala","pre2000",244
"Psittacula eupatria","2000-2006",105
"Psittacula eupatria","2007-2010",120
"Psittacula eupatria","2011-2012",134
"Psittacula eupatria","2013",102
"Psittacula eupatria","2014",198
"Psittacula eupatria","2015",276
"Psittacula eupatria","2016",325
"Psittacula eupatria","2017",462
"Psittacula eupatria","2018",529
"Psittacula eupatria","2019",583
"Psittacula eupatria","2020",594
"Psittacula eupatria","2021",730
"Psittacula eupatria","2022",639
"Psittacula eupatria","pre2000",158
"Psittacula finschii","2007-2010",2
"Psittacula finschii","2011-2012",2
"Psittacula finschii","2013",5
"Psittacula finschii","2014",3
"Psittacula finschii","2015",7
"Psittacula finschii","2016",4
"Psittacula finschii","2017",4
"Psittacula finschii","2018",10
"Psittacula finschii","2019",4
"Psittacula finschii","2020",2
"Psittacula finschii","2021",7
"Psittacula finschii","2022",9
"Psittacula himalayana","2000-2006",29
"Psittacula himalayana","2007-2010",36
"Psittacula himalayana","2011-2012",29
"Psittacula himalayana","2013",30
"Psittacula himalayana","2014",41
"Psittacula himalayana","2015",62
"Psittacula himalayana","2016",74
"Psittacula himalayana","2017",92
"Psittacula himalayana","2018",82
"Psittacula himalayana","2019",99
"Psittacula himalayana","2020",89
"Psittacula himalayana","2021",102
"Psittacula himalayana","2022",115
"Psittacula himalayana","pre2000",39
"Psittacula krameri","2000-2006",358
"Psittacula krameri","2007-2010",447
"Psittacula krameri","2011-2012",447
"Psittacula krameri","2013",438
"Psittacula krameri","2014",793
"Psittacula krameri","2015",1059
"Psittacula krameri","2016",1250
"Psittacula krameri","2017",1544
"Psittacula krameri","2018",1696
"Psittacula krameri","2019",1899
"Psittacula krameri","2020",1933
"Psittacula krameri","2021",2165
"Psittacula krameri","2022",2056
"Psittacula krameri","pre2000",487
"Psittacula longicauda","2000-2006",3
"Psittacula longicauda","2007-2010",8
"Psittacula longicauda","2011-2012",10
"Psittacula longicauda","2013",9
"Psittacula longicauda","2014",11
"Psittacula longicauda","2015",16
"Psittacula longicauda","2016",11
"Psittacula longicauda","2017",20
"Psittacula longicauda","2018",17
"Psittacula longicauda","2019",20
"Psittacula longicauda","2020",18
"Psittacula longicauda","2021",27
"Psittacula longicauda","2022",23
"Psittacula longicauda","pre2000",5
"Psittacula roseata","2000-2006",7
"Psittacula roseata","2007-2010",8
"Psittacula roseata","2011-2012",8
"Psittacula roseata","2013",11
"Psittacula roseata","2014",7
"Psittacula roseata","2015",7
"Psittacula roseata","2016",13
"Psittacula roseata","2017",13
"Psittacula roseata","2018",10
"Psittacula roseata","2019",10
"Psittacula roseata","2020",7
"Psittacula roseata","2021",15
"Psittacula roseata","2022",19
"Psittacula roseata","pre2000",10
"Psittiparus bakeri","2000-2006",2
"Psittiparus bakeri","2011-2012",1
"Psittiparus bakeri","2013",1
"Psittiparus bakeri","2014",3
"Psittiparus bakeri","2015",5
"Psittiparus bakeri","2016",4
"Psittiparus bakeri","2017",3
"Psittiparus bakeri","2018",7
"Psittiparus bakeri","2019",4
"Psittiparus bakeri","2020",4
"Psittiparus bakeri","2021",8
"Psittiparus bakeri","2022",8
"Psittiparus bakeri","pre2000",1
"Psittiparus gularis","2000-2006",4
"Psittiparus gularis","2007-2010",4
"Psittiparus gularis","2011-2012",3
"Psittiparus gularis","2013",2
"Psittiparus gularis","2014",2
"Psittiparus gularis","2015",7
"Psittiparus gularis","2016",5
"Psittiparus gularis","2017",7
"Psittiparus gularis","2018",9
"Psittiparus gularis","2019",9
"Psittiparus gularis","2020",5
"Psittiparus gularis","2021",5
"Psittiparus gularis","2022",10
"Psittiparus gularis","pre2000",3
"Psittiparus ruficeps","2000-2006",1
"Psittiparus ruficeps","2007-2010",3
"Psittiparus ruficeps","2011-2012",4
"Psittiparus ruficeps","2013",4
"Psittiparus ruficeps","2014",4
"Psittiparus ruficeps","2015",4
"Psittiparus ruficeps","2016",4
"Psittiparus ruficeps","2017",6
"Psittiparus ruficeps","2018",6
"Psittiparus ruficeps","2019",4
"Psittiparus ruficeps","2020",6
"Psittiparus ruficeps","2021",4
"Psittiparus ruficeps","2022",6
"Psittiparus ruficeps","pre2000",1
"Pterocles alchata","pre2000",5
"Pterocles exustus","2000-2006",49
"Pterocles exustus","2007-2010",65
"Pterocles exustus","2011-2012",57
"Pterocles exustus","2013",56
"Pterocles exustus","2014",73
"Pterocles exustus","2015",114
"Pterocles exustus","2016",128
"Pterocles exustus","2017",158
"Pterocles exustus","2018",181
"Pterocles exustus","2019",211
"Pterocles exustus","2020",217
"Pterocles exustus","2021",240
"Pterocles exustus","2022",204
"Pterocles exustus","pre2000",67
"Pterocles indicus","2000-2006",15
"Pterocles indicus","2007-2010",26
"Pterocles indicus","2011-2012",24
"Pterocles indicus","2013",20
"Pterocles indicus","2014",31
"Pterocles indicus","2015",41
"Pterocles indicus","2016",46
"Pterocles indicus","2017",51
"Pterocles indicus","2018",61
"Pterocles indicus","2019",66
"Pterocles indicus","2020",82
"Pterocles indicus","2021",89
"Pterocles indicus","2022",72
"Pterocles indicus","pre2000",21
"Pterocles orientalis","2000-2006",3
"Pterocles orientalis","2007-2010",1
"Pterocles orientalis","2011-2012",1
"Pterocles orientalis","2014",1
"Pterocles orientalis","2015",2
"Pterocles orientalis","2016",3
"Pterocles orientalis","2017",2
"Pterocles orientalis","2018",1
"Pterocles orientalis","2019",2
"Pterocles orientalis","2021",1
"Pterocles orientalis","2022",1
"Pterocles orientalis","pre2000",3
"Pterocles senegallus","2000-2006",3
"Pterocles senegallus","2011-2012",1
"Pterocles senegallus","2016",8
"Pterocles senegallus","2017",8
"Pterocles senegallus","2018",5
"Pterocles senegallus","2019",4
"Pterocles senegallus","2020",3
"Pterocles senegallus","2021",3
"Pterocles senegallus","2022",2
"Pterocles senegallus","pre2000",6
"Pterorhinus albogularis","2000-2006",24
"Pterorhinus albogularis","2007-2010",41
"Pterorhinus albogularis","2011-2012",27
"Pterorhinus albogularis","2013",27
"Pterorhinus albogularis","2014",36
"Pterorhinus albogularis","2015",45
"Pterorhinus albogularis","2016",56
"Pterorhinus albogularis","2017",60
"Pterorhinus albogularis","2018",65
"Pterorhinus albogularis","2019",72
"Pterorhinus albogularis","2020",49
"Pterorhinus albogularis","2021",64
"Pterorhinus albogularis","2022",73
"Pterorhinus albogularis","pre2000",25
"Pterorhinus caerulatus","2000-2006",3
"Pterorhinus caerulatus","2007-2010",11
"Pterorhinus caerulatus","2011-2012",8
"Pterorhinus caerulatus","2013",10
"Pterorhinus caerulatus","2014",10
"Pterorhinus caerulatus","2015",11
"Pterorhinus caerulatus","2016",11
"Pterorhinus caerulatus","2017",9
"Pterorhinus caerulatus","2018",13
"Pterorhinus caerulatus","2019",16
"Pterorhinus caerulatus","2020",11
"Pterorhinus caerulatus","2021",19
"Pterorhinus caerulatus","2022",19
"Pterorhinus caerulatus","pre2000",7
"Pterorhinus delesserti","2000-2006",22
"Pterorhinus delesserti","2007-2010",19
"Pterorhinus delesserti","2011-2012",13
"Pterorhinus delesserti","2013",9
"Pterorhinus delesserti","2014",9
"Pterorhinus delesserti","2015",16
"Pterorhinus delesserti","2016",18
"Pterorhinus delesserti","2017",19
"Pterorhinus delesserti","2018",20
"Pterorhinus delesserti","2019",22
"Pterorhinus delesserti","2020",20
"Pterorhinus delesserti","2021",13
"Pterorhinus delesserti","2022",18
"Pterorhinus delesserti","pre2000",15
"Pterorhinus galbanus","2011-2012",1
"Pterorhinus galbanus","2013",2
"Pterorhinus galbanus","2014",2
"Pterorhinus galbanus","2016",2
"Pterorhinus galbanus","2017",1
"Pterorhinus galbanus","2018",6
"Pterorhinus galbanus","2019",5
"Pterorhinus galbanus","2020",5
"Pterorhinus galbanus","2021",9
"Pterorhinus galbanus","2022",7
"Pterorhinus gularis","2000-2006",2
"Pterorhinus gularis","2007-2010",2
"Pterorhinus gularis","2011-2012",2
"Pterorhinus gularis","2013",1
"Pterorhinus gularis","2015",4
"Pterorhinus gularis","2016",2
"Pterorhinus gularis","2017",3
"Pterorhinus gularis","2018",5
"Pterorhinus gularis","2019",6
"Pterorhinus gularis","2020",2
"Pterorhinus gularis","2021",5
"Pterorhinus gularis","2022",2
"Pterorhinus gularis","pre2000",2
"Pterorhinus nuchalis","2000-2006",2
"Pterorhinus nuchalis","2007-2010",1
"Pterorhinus nuchalis","2011-2012",1
"Pterorhinus nuchalis","2013",3
"Pterorhinus nuchalis","2014",2
"Pterorhinus nuchalis","2015",2
"Pterorhinus nuchalis","2016",2
"Pterorhinus nuchalis","2017",3
"Pterorhinus nuchalis","2018",3
"Pterorhinus nuchalis","2019",2
"Pterorhinus nuchalis","2020",2
"Pterorhinus nuchalis","2021",3
"Pterorhinus nuchalis","2022",2
"Pterorhinus nuchalis","pre2000",2
"Pterorhinus pectoralis","2000-2006",16
"Pterorhinus pectoralis","2007-2010",15
"Pterorhinus pectoralis","2011-2012",21
"Pterorhinus pectoralis","2013",20
"Pterorhinus pectoralis","2014",25
"Pterorhinus pectoralis","2015",34
"Pterorhinus pectoralis","2016",33
"Pterorhinus pectoralis","2017",34
"Pterorhinus pectoralis","2018",45
"Pterorhinus pectoralis","2019",38
"Pterorhinus pectoralis","2020",36
"Pterorhinus pectoralis","2021",62
"Pterorhinus pectoralis","2022",61
"Pterorhinus pectoralis","pre2000",16
"Pterorhinus ruficollis","2000-2006",15
"Pterorhinus ruficollis","2007-2010",15
"Pterorhinus ruficollis","2011-2012",15
"Pterorhinus ruficollis","2013",18
"Pterorhinus ruficollis","2014",12
"Pterorhinus ruficollis","2015",28
"Pterorhinus ruficollis","2016",38
"Pterorhinus ruficollis","2017",33
"Pterorhinus ruficollis","2018",46
"Pterorhinus ruficollis","2019",44
"Pterorhinus ruficollis","2020",36
"Pterorhinus ruficollis","2021",53
"Pterorhinus ruficollis","2022",59
"Pterorhinus ruficollis","pre2000",17
"Pterorhinus sannio","2011-2012",1
"Pterorhinus sannio","2013",3
"Pterorhinus sannio","2014",1
"Pterorhinus sannio","2016",1
"Pterorhinus sannio","2018",6
"Pterorhinus sannio","2019",8
"Pterorhinus sannio","2020",4
"Pterorhinus sannio","2021",7
"Pterorhinus sannio","2022",6
"Pterorhinus woodi","2022",1
"Pterorhinus woodi","pre2000",1
"Pteruthius aeralatus","2000-2006",10
"Pteruthius aeralatus","2007-2010",13
"Pteruthius aeralatus","2011-2012",15
"Pteruthius aeralatus","2013",7
"Pteruthius aeralatus","2014",15
"Pteruthius aeralatus","2015",19
"Pteruthius aeralatus","2016",24
"Pteruthius aeralatus","2017",20
"Pteruthius aeralatus","2018",30
"Pteruthius aeralatus","2019",29
"Pteruthius aeralatus","2020",15
"Pteruthius aeralatus","2021",34
"Pteruthius aeralatus","2022",39
"Pteruthius aeralatus","pre2000",6
"Pteruthius intermedius","pre2000",1
"Pteruthius melanotis","2000-2006",17
"Pteruthius melanotis","2007-2010",13
"Pteruthius melanotis","2011-2012",10
"Pteruthius melanotis","2013",8
"Pteruthius melanotis","2014",16
"Pteruthius melanotis","2015",15
"Pteruthius melanotis","2016",19
"Pteruthius melanotis","2017",17
"Pteruthius melanotis","2018",29
"Pteruthius melanotis","2019",33
"Pteruthius melanotis","2020",19
"Pteruthius melanotis","2021",26
"Pteruthius melanotis","2022",29
"Pteruthius melanotis","pre2000",12
"Pteruthius ripleyi","2000-2006",9
"Pteruthius ripleyi","2007-2010",16
"Pteruthius ripleyi","2011-2012",12
"Pteruthius ripleyi","2013",10
"Pteruthius ripleyi","2014",11
"Pteruthius ripleyi","2015",22
"Pteruthius ripleyi","2016",21
"Pteruthius ripleyi","2017",33
"Pteruthius ripleyi","2018",32
"Pteruthius ripleyi","2019",36
"Pteruthius ripleyi","2020",29
"Pteruthius ripleyi","2021",41
"Pteruthius ripleyi","2022",44
"Pteruthius ripleyi","pre2000",10
"Pteruthius rufiventer","2000-2006",5
"Pteruthius rufiventer","2007-2010",5
"Pteruthius rufiventer","2011-2012",5
"Pteruthius rufiventer","2013",6
"Pteruthius rufiventer","2014",6
"Pteruthius rufiventer","2015",9
"Pteruthius rufiventer","2016",10
"Pteruthius rufiventer","2017",12
"Pteruthius rufiventer","2018",16
"Pteruthius rufiventer","2019",17
"Pteruthius rufiventer","2020",7
"Pteruthius rufiventer","2021",20
"Pteruthius rufiventer","2022",19
"Pteruthius rufiventer","pre2000",4
"Pteruthius xanthochlorus","2000-2006",8
"Pteruthius xanthochlorus","2007-2010",13
"Pteruthius xanthochlorus","2011-2012",13
"Pteruthius xanthochlorus","2013",6
"Pteruthius xanthochlorus","2014",16
"Pteruthius xanthochlorus","2015",19
"Pteruthius xanthochlorus","2016",23
"Pteruthius xanthochlorus","2017",25
"Pteruthius xanthochlorus","2018",31
"Pteruthius xanthochlorus","2019",31
"Pteruthius xanthochlorus","2020",26
"Pteruthius xanthochlorus","2021",34
"Pteruthius xanthochlorus","2022",30
"Pteruthius xanthochlorus","pre2000",14
"Ptyonoprogne concolor","2000-2006",159
"Ptyonoprogne concolor","2007-2010",167
"Ptyonoprogne concolor","2011-2012",142
"Ptyonoprogne concolor","2013",138
"Ptyonoprogne concolor","2014",242
"Ptyonoprogne concolor","2015",332
"Ptyonoprogne concolor","2016",397
"Ptyonoprogne concolor","2017",511
"Ptyonoprogne concolor","2018",586
"Ptyonoprogne concolor","2019",641
"Ptyonoprogne concolor","2020",626
"Ptyonoprogne concolor","2021",713
"Ptyonoprogne concolor","2022",596
"Ptyonoprogne concolor","pre2000",177
"Ptyonoprogne rupestris","2000-2006",33
"Ptyonoprogne rupestris","2007-2010",22
"Ptyonoprogne rupestris","2011-2012",41
"Ptyonoprogne rupestris","2013",21
"Ptyonoprogne rupestris","2014",32
"Ptyonoprogne rupestris","2015",37
"Ptyonoprogne rupestris","2016",57
"Ptyonoprogne rupestris","2017",57
"Ptyonoprogne rupestris","2018",77
"Ptyonoprogne rupestris","2019",79
"Ptyonoprogne rupestris","2020",56
"Ptyonoprogne rupestris","2021",110
"Ptyonoprogne rupestris","2022",75
"Ptyonoprogne rupestris","pre2000",54
"Pucrasia macrolopha","2000-2006",7
"Pucrasia macrolopha","2007-2010",9
"Pucrasia macrolopha","2011-2012",10
"Pucrasia macrolopha","2013",7
"Pucrasia macrolopha","2014",10
"Pucrasia macrolopha","2015",21
"Pucrasia macrolopha","2016",21
"Pucrasia macrolopha","2017",25
"Pucrasia macrolopha","2018",32
"Pucrasia macrolopha","2019",35
"Pucrasia macrolopha","2020",33
"Pucrasia macrolopha","2021",44
"Pucrasia macrolopha","2022",36
"Pucrasia macrolopha","pre2000",18
"Puffinus bailloni","2007-2010",1
"Puffinus persicus","2011-2012",1
"Pycnonotus cafer","2000-2006",450
"Pycnonotus cafer","2007-2010",542
"Pycnonotus cafer","2011-2012",570
"Pycnonotus cafer","2013",542
"Pycnonotus cafer","2014",971
"Pycnonotus cafer","2015",1265
"Pycnonotus cafer","2016",1484
"Pycnonotus cafer","2017",1827
"Pycnonotus cafer","2018",2008
"Pycnonotus cafer","2019",2279
"Pycnonotus cafer","2020",2259
"Pycnonotus cafer","2021",2535
"Pycnonotus cafer","2022",2443
"Pycnonotus cafer","pre2000",566
"Pycnonotus flavescens","2000-2006",3
"Pycnonotus flavescens","2007-2010",6
"Pycnonotus flavescens","2011-2012",3
"Pycnonotus flavescens","2013",5
"Pycnonotus flavescens","2014",10
"Pycnonotus flavescens","2015",15
"Pycnonotus flavescens","2016",14
"Pycnonotus flavescens","2017",18
"Pycnonotus flavescens","2018",31
"Pycnonotus flavescens","2019",20
"Pycnonotus flavescens","2020",14
"Pycnonotus flavescens","2021",26
"Pycnonotus flavescens","2022",32
"Pycnonotus flavescens","pre2000",4
"Pycnonotus jocosus","2000-2006",213
"Pycnonotus jocosus","2007-2010",284
"Pycnonotus jocosus","2011-2012",304
"Pycnonotus jocosus","2013",282
"Pycnonotus jocosus","2014",477
"Pycnonotus jocosus","2015",572
"Pycnonotus jocosus","2016",662
"Pycnonotus jocosus","2017",757
"Pycnonotus jocosus","2018",826
"Pycnonotus jocosus","2019",894
"Pycnonotus jocosus","2020",898
"Pycnonotus jocosus","2021",1047
"Pycnonotus jocosus","2022",1007
"Pycnonotus jocosus","pre2000",260
"Pycnonotus leucotis","2000-2006",44
"Pycnonotus leucotis","2007-2010",76
"Pycnonotus leucotis","2011-2012",73
"Pycnonotus leucotis","2013",66
"Pycnonotus leucotis","2014",85
"Pycnonotus leucotis","2015",125
"Pycnonotus leucotis","2016",166
"Pycnonotus leucotis","2017",210
"Pycnonotus leucotis","2018",205
"Pycnonotus leucotis","2019",224
"Pycnonotus leucotis","2020",248
"Pycnonotus leucotis","2021",267
"Pycnonotus leucotis","2022",229
"Pycnonotus leucotis","pre2000",37
"Pycnonotus luteolus","2000-2006",97
"Pycnonotus luteolus","2007-2010",113
"Pycnonotus luteolus","2011-2012",124
"Pycnonotus luteolus","2013",124
"Pycnonotus luteolus","2014",207
"Pycnonotus luteolus","2015",286
"Pycnonotus luteolus","2016",369
"Pycnonotus luteolus","2017",437
"Pycnonotus luteolus","2018",484
"Pycnonotus luteolus","2019",543
"Pycnonotus luteolus","2020",577
"Pycnonotus luteolus","2021",661
"Pycnonotus luteolus","2022",599
"Pycnonotus luteolus","pre2000",116
"Pycnonotus striatus","2000-2006",12
"Pycnonotus striatus","2007-2010",14
"Pycnonotus striatus","2011-2012",19
"Pycnonotus striatus","2013",13
"Pycnonotus striatus","2014",21
"Pycnonotus striatus","2015",22
"Pycnonotus striatus","2016",30
"Pycnonotus striatus","2017",27
"Pycnonotus striatus","2018",32
"Pycnonotus striatus","2019",31
"Pycnonotus striatus","2020",23
"Pycnonotus striatus","2021",34
"Pycnonotus striatus","2022",40
"Pycnonotus striatus","pre2000",7
"Pycnonotus xantholaemus","2000-2006",15
"Pycnonotus xantholaemus","2007-2010",20
"Pycnonotus xantholaemus","2011-2012",17
"Pycnonotus xantholaemus","2013",15
"Pycnonotus xantholaemus","2014",23
"Pycnonotus xantholaemus","2015",28
"Pycnonotus xantholaemus","2016",28
"Pycnonotus xantholaemus","2017",47
"Pycnonotus xantholaemus","2018",42
"Pycnonotus xantholaemus","2019",47
"Pycnonotus xantholaemus","2020",42
"Pycnonotus xantholaemus","2021",54
"Pycnonotus xantholaemus","2022",39
"Pycnonotus xantholaemus","pre2000",18
"Pyrrhocorax graculus","2000-2006",20
"Pyrrhocorax graculus","2007-2010",26
"Pyrrhocorax graculus","2011-2012",50
"Pyrrhocorax graculus","2013",30
"Pyrrhocorax graculus","2014",42
"Pyrrhocorax graculus","2015",38
"Pyrrhocorax graculus","2016",65
"Pyrrhocorax graculus","2017",59
"Pyrrhocorax graculus","2018",75
"Pyrrhocorax graculus","2019",87
"Pyrrhocorax graculus","2020",60
"Pyrrhocorax graculus","2021",81
"Pyrrhocorax graculus","2022",77
"Pyrrhocorax graculus","pre2000",39
"Pyrrhocorax pyrrhocorax","2000-2006",30
"Pyrrhocorax pyrrhocorax","2007-2010",38
"Pyrrhocorax pyrrhocorax","2011-2012",61
"Pyrrhocorax pyrrhocorax","2013",41
"Pyrrhocorax pyrrhocorax","2014",43
"Pyrrhocorax pyrrhocorax","2015",42
"Pyrrhocorax pyrrhocorax","2016",70
"Pyrrhocorax pyrrhocorax","2017",78
"Pyrrhocorax pyrrhocorax","2018",89
"Pyrrhocorax pyrrhocorax","2019",97
"Pyrrhocorax pyrrhocorax","2020",76
"Pyrrhocorax pyrrhocorax","2021",120
"Pyrrhocorax pyrrhocorax","2022",99
"Pyrrhocorax pyrrhocorax","pre2000",58
"Pyrrhoplectes epauletta","2000-2006",6
"Pyrrhoplectes epauletta","2007-2010",11
"Pyrrhoplectes epauletta","2011-2012",6
"Pyrrhoplectes epauletta","2013",7
"Pyrrhoplectes epauletta","2014",11
"Pyrrhoplectes epauletta","2015",12
"Pyrrhoplectes epauletta","2016",13
"Pyrrhoplectes epauletta","2017",16
"Pyrrhoplectes epauletta","2018",15
"Pyrrhoplectes epauletta","2019",17
"Pyrrhoplectes epauletta","2020",7
"Pyrrhoplectes epauletta","2021",18
"Pyrrhoplectes epauletta","2022",20
"Pyrrhoplectes epauletta","pre2000",5
"Pyrrhula aurantiaca","2000-2006",1
"Pyrrhula aurantiaca","2007-2010",1
"Pyrrhula aurantiaca","2011-2012",2
"Pyrrhula aurantiaca","2013",1
"Pyrrhula aurantiaca","2014",3
"Pyrrhula aurantiaca","2015",2
"Pyrrhula aurantiaca","2016",3
"Pyrrhula aurantiaca","2017",5
"Pyrrhula aurantiaca","2018",5
"Pyrrhula aurantiaca","2019",6
"Pyrrhula aurantiaca","2020",3
"Pyrrhula aurantiaca","2021",10
"Pyrrhula aurantiaca","2022",8
"Pyrrhula aurantiaca","pre2000",4
"Pyrrhula erythaca","2000-2006",3
"Pyrrhula erythaca","2007-2010",6
"Pyrrhula erythaca","2011-2012",6
"Pyrrhula erythaca","2013",3
"Pyrrhula erythaca","2014",6
"Pyrrhula erythaca","2015",6
"Pyrrhula erythaca","2016",6
"Pyrrhula erythaca","2017",10
"Pyrrhula erythaca","2018",10
"Pyrrhula erythaca","2019",12
"Pyrrhula erythaca","2020",3
"Pyrrhula erythaca","2021",8
"Pyrrhula erythaca","2022",7
"Pyrrhula erythaca","pre2000",1
"Pyrrhula erythrocephala","2000-2006",14
"Pyrrhula erythrocephala","2007-2010",12
"Pyrrhula erythrocephala","2011-2012",12
"Pyrrhula erythrocephala","2013",7
"Pyrrhula erythrocephala","2014",15
"Pyrrhula erythrocephala","2015",24
"Pyrrhula erythrocephala","2016",22
"Pyrrhula erythrocephala","2017",30
"Pyrrhula erythrocephala","2018",29
"Pyrrhula erythrocephala","2019",41
"Pyrrhula erythrocephala","2020",25
"Pyrrhula erythrocephala","2021",55
"Pyrrhula erythrocephala","2022",43
"Pyrrhula erythrocephala","pre2000",17
"Pyrrhula nipalensis","2000-2006",8
"Pyrrhula nipalensis","2007-2010",10
"Pyrrhula nipalensis","2011-2012",7
"Pyrrhula nipalensis","2013",8
"Pyrrhula nipalensis","2014",6
"Pyrrhula nipalensis","2015",10
"Pyrrhula nipalensis","2016",12
"Pyrrhula nipalensis","2017",17
"Pyrrhula nipalensis","2018",18
"Pyrrhula nipalensis","2019",22
"Pyrrhula nipalensis","2020",8
"Pyrrhula nipalensis","2021",25
"Pyrrhula nipalensis","2022",18
"Pyrrhula nipalensis","pre2000",5
"Rallina canningi","2000-2006",2
"Rallina canningi","2007-2010",4
"Rallina canningi","2011-2012",4
"Rallina canningi","2013",5
"Rallina canningi","2014",6
"Rallina canningi","2015",4
"Rallina canningi","2016",5
"Rallina canningi","2017",6
"Rallina canningi","2018",6
"Rallina canningi","2019",9
"Rallina canningi","2020",8
"Rallina canningi","2021",12
"Rallina canningi","2022",7
"Rallina canningi","pre2000",1
"Rallina eurizonoides","2000-2006",2
"Rallina eurizonoides","2007-2010",7
"Rallina eurizonoides","2011-2012",3
"Rallina eurizonoides","2013",5
"Rallina eurizonoides","2014",7
