"scientific_name","timePeriod","n_grids"
"Prinia inornata","2017",326
"Prinia inornata","2018",411
"Prinia inornata","2019",522
"Prinia inornata","2020",579
"Prinia inornata","2021",663
"Prinia inornata","2022",496
"Prinia inornata","pre2000",10
"Prinia rufescens","2014",1
"Prinia rufescens","2015",1
"Prinia rufescens","2016",1
"Prinia rufescens","2017",7
"Prinia rufescens","2018",6
"Prinia rufescens","2019",8
"Prinia rufescens","2020",5
"Prinia rufescens","2021",11
"Prinia rufescens","2022",9
"Prinia socialis","2000-2006",16
"Prinia socialis","2007-2010",38
"Prinia socialis","2011-2012",41
"Prinia socialis","2013",63
"Prinia socialis","2014",169
"Prinia socialis","2015",265
"Prinia socialis","2016",347
"Prinia socialis","2017",464
"Prinia socialis","2018",544
"Prinia socialis","2019",693
"Prinia socialis","2020",746
"Prinia socialis","2021",856
"Prinia socialis","2022",718
"Prinia socialis","pre2000",18
"Prinia superciliaris","2022",3
"Prinia sylvatica","2000-2006",6
"Prinia sylvatica","2007-2010",1
"Prinia sylvatica","2011-2012",5
"Prinia sylvatica","2013",3
"Prinia sylvatica","2014",13
"Prinia sylvatica","2015",34
"Prinia sylvatica","2016",57
"Prinia sylvatica","2017",72
"Prinia sylvatica","2018",88
"Prinia sylvatica","2019",113
"Prinia sylvatica","2020",125
"Prinia sylvatica","2021",180
"Prinia sylvatica","2022",108
"Prinia sylvatica","pre2000",1
"Procarduelis nipalensis","2007-2010",1
"Procarduelis nipalensis","2013",1
"Procarduelis nipalensis","2014",4
"Procarduelis nipalensis","2015",6
"Procarduelis nipalensis","2016",6
"Procarduelis nipalensis","2017",11
"Procarduelis nipalensis","2018",9
"Procarduelis nipalensis","2019",17
"Procarduelis nipalensis","2020",9
"Procarduelis nipalensis","2021",18
"Procarduelis nipalensis","2022",18
"Prunella atrogularis","2011-2012",1
"Prunella atrogularis","2015",2
"Prunella atrogularis","2016",1
"Prunella atrogularis","2017",6
"Prunella atrogularis","2018",9
"Prunella atrogularis","2019",16
"Prunella atrogularis","2020",9
"Prunella atrogularis","2021",19
"Prunella atrogularis","2022",14
"Prunella atrogularis","pre2000",1
"Prunella collaris","2000-2006",1
"Prunella collaris","2007-2010",1
"Prunella collaris","2014",2
"Prunella collaris","2015",7
"Prunella collaris","2016",4
"Prunella collaris","2017",7
"Prunella collaris","2018",5
"Prunella collaris","2019",13
"Prunella collaris","2020",8
"Prunella collaris","2021",11
"Prunella collaris","2022",9
"Prunella fulvescens","2000-2006",1
"Prunella fulvescens","2007-2010",1
"Prunella fulvescens","2011-2012",1
"Prunella fulvescens","2013",3
"Prunella fulvescens","2015",1
"Prunella fulvescens","2017",1
"Prunella fulvescens","2018",5
"Prunella fulvescens","2019",11
"Prunella fulvescens","2020",9
"Prunella fulvescens","2021",12
"Prunella fulvescens","2022",10
"Prunella fulvescens","pre2000",1
"Prunella himalayana","2013",1
"Prunella himalayana","2015",1
"Prunella himalayana","2016",1
"Prunella himalayana","2017",4
"Prunella himalayana","2018",2
"Prunella himalayana","2019",6
"Prunella himalayana","2020",7
"Prunella himalayana","2021",5
"Prunella himalayana","2022",5
"Prunella immaculata","2017",1
"Prunella immaculata","2018",2
"Prunella immaculata","2020",2
"Prunella immaculata","2021",7
"Prunella immaculata","2022",8
"Prunella rubeculoides","2000-2006",1
"Prunella rubeculoides","2007-2010",1
"Prunella rubeculoides","2011-2012",3
"Prunella rubeculoides","2013",3
"Prunella rubeculoides","2014",2
"Prunella rubeculoides","2015",3
"Prunella rubeculoides","2016",9
"Prunella rubeculoides","2017",9
"Prunella rubeculoides","2018",18
"Prunella rubeculoides","2019",22
"Prunella rubeculoides","2020",16
"Prunella rubeculoides","2021",18
"Prunella rubeculoides","2022",16
"Prunella strophiata","2007-2010",1
"Prunella strophiata","2011-2012",1
"Prunella strophiata","2013",1
"Prunella strophiata","2014",1
"Prunella strophiata","2015",4
"Prunella strophiata","2016",9
"Prunella strophiata","2017",16
"Prunella strophiata","2018",15
"Prunella strophiata","2019",24
"Prunella strophiata","2020",29
"Prunella strophiata","2021",29
"Prunella strophiata","2022",17
"Psarisomus dalhousiae","2013",1
"Psarisomus dalhousiae","2015",10
"Psarisomus dalhousiae","2016",7
"Psarisomus dalhousiae","2017",8
"Psarisomus dalhousiae","2018",8
"Psarisomus dalhousiae","2019",15
"Psarisomus dalhousiae","2020",9
"Psarisomus dalhousiae","2021",20
"Psarisomus dalhousiae","2022",23
"Psarisomus dalhousiae","pre2000",1
"Pseudibis papillosa","2000-2006",12
"Pseudibis papillosa","2007-2010",33
"Pseudibis papillosa","2011-2012",31
"Pseudibis papillosa","2013",46
"Pseudibis papillosa","2014",73
"Pseudibis papillosa","2015",145
"Pseudibis papillosa","2016",181
"Pseudibis papillosa","2017",229
"Pseudibis papillosa","2018",279
"Pseudibis papillosa","2019",351
"Pseudibis papillosa","2020",423
"Pseudibis papillosa","2021",453
"Pseudibis papillosa","2022",362
"Pseudibis papillosa","pre2000",10
"Pseudopodoces humilis","2016",2
"Pseudopodoces humilis","2018",1
"Pseudopodoces humilis","2019",4
"Pseudopodoces humilis","2021",6
"Pseudopodoces humilis","2022",5
"Psilopogon asiaticus","2000-2006",4
"Psilopogon asiaticus","2007-2010",4
"Psilopogon asiaticus","2011-2012",6
"Psilopogon asiaticus","2013",4
"Psilopogon asiaticus","2014",20
"Psilopogon asiaticus","2015",53
"Psilopogon asiaticus","2016",76
"Psilopogon asiaticus","2017",91
"Psilopogon asiaticus","2018",104
"Psilopogon asiaticus","2019",146
"Psilopogon asiaticus","2020",133
"Psilopogon asiaticus","2021",186
"Psilopogon asiaticus","2022",200
"Psilopogon asiaticus","pre2000",5
"Psilopogon duvaucelii","2007-2010",1
"Psilopogon duvaucelii","2014",2
"Psilopogon duvaucelii","2015",3
"Psilopogon duvaucelii","2016",6
"Psilopogon duvaucelii","2017",8
"Psilopogon duvaucelii","2018",7
"Psilopogon duvaucelii","2019",12
"Psilopogon duvaucelii","2020",6
"Psilopogon duvaucelii","2021",20
"Psilopogon duvaucelii","2022",14
"Psilopogon duvaucelii","pre2000",1
"Psilopogon franklinii","2013",3
"Psilopogon franklinii","2014",3
"Psilopogon franklinii","2015",10
"Psilopogon franklinii","2016",5
"Psilopogon franklinii","2017",3
"Psilopogon franklinii","2018",9
"Psilopogon franklinii","2019",14
"Psilopogon franklinii","2020",6
"Psilopogon franklinii","2021",15
"Psilopogon franklinii","2022",17
"Psilopogon haemacephalus","2000-2006",36
"Psilopogon haemacephalus","2007-2010",49
"Psilopogon haemacephalus","2011-2012",46
"Psilopogon haemacephalus","2013",68
"Psilopogon haemacephalus","2014",170
"Psilopogon haemacephalus","2015",274
"Psilopogon haemacephalus","2016",367
"Psilopogon haemacephalus","2017",475
"Psilopogon haemacephalus","2018",561
"Psilopogon haemacephalus","2019",635
"Psilopogon haemacephalus","2020",704
"Psilopogon haemacephalus","2021",828
"Psilopogon haemacephalus","2022",714
"Psilopogon haemacephalus","pre2000",34
"Psilopogon lineatus","2000-2006",1
"Psilopogon lineatus","2007-2010",4
"Psilopogon lineatus","2011-2012",2
"Psilopogon lineatus","2013",2
"Psilopogon lineatus","2014",10
"Psilopogon lineatus","2015",25
"Psilopogon lineatus","2016",31
"Psilopogon lineatus","2017",40
"Psilopogon lineatus","2018",50
"Psilopogon lineatus","2019",56
"Psilopogon lineatus","2020",68
"Psilopogon lineatus","2021",86
"Psilopogon lineatus","2022",100
"Psilopogon lineatus","pre2000",1
"Psilopogon malabaricus","2000-2006",4
"Psilopogon malabaricus","2007-2010",5
"Psilopogon malabaricus","2011-2012",6
"Psilopogon malabaricus","2013",10
"Psilopogon malabaricus","2014",23
"Psilopogon malabaricus","2015",33
"Psilopogon malabaricus","2016",43
"Psilopogon malabaricus","2017",48
"Psilopogon malabaricus","2018",53
"Psilopogon malabaricus","2019",56
"Psilopogon malabaricus","2020",61
"Psilopogon malabaricus","2021",71
"Psilopogon malabaricus","2022",66
"Psilopogon malabaricus","pre2000",3
"Psilopogon virens","2000-2006",3
"Psilopogon virens","2007-2010",2
"Psilopogon virens","2011-2012",4
"Psilopogon virens","2013",13
"Psilopogon virens","2014",13
"Psilopogon virens","2015",43
"Psilopogon virens","2016",57
"Psilopogon virens","2017",74
"Psilopogon virens","2018",79
"Psilopogon virens","2019",98
"Psilopogon virens","2020",78
"Psilopogon virens","2021",105
"Psilopogon virens","2022",124
"Psilopogon virens","pre2000",3
"Psilopogon viridis","2000-2006",15
"Psilopogon viridis","2007-2010",16
"Psilopogon viridis","2011-2012",33
"Psilopogon viridis","2013",40
"Psilopogon viridis","2014",118
"Psilopogon viridis","2015",141
"Psilopogon viridis","2016",184
"Psilopogon viridis","2017",193
"Psilopogon viridis","2018",211
"Psilopogon viridis","2019",229
"Psilopogon viridis","2020",250
"Psilopogon viridis","2021",266
"Psilopogon viridis","2022",247
"Psilopogon viridis","pre2000",20
"Psilopogon zeylanicus","2000-2006",13
"Psilopogon zeylanicus","2007-2010",21
"Psilopogon zeylanicus","2011-2012",29
"Psilopogon zeylanicus","2013",18
"Psilopogon zeylanicus","2014",53
"Psilopogon zeylanicus","2015",81
"Psilopogon zeylanicus","2016",108
"Psilopogon zeylanicus","2017",161
"Psilopogon zeylanicus","2018",179
"Psilopogon zeylanicus","2019",194
"Psilopogon zeylanicus","2020",199
"Psilopogon zeylanicus","2021",263
"Psilopogon zeylanicus","2022",230
"Psilopogon zeylanicus","pre2000",8
"Psittacula alexandri","2000-2006",3
"Psittacula alexandri","2011-2012",2
"Psittacula alexandri","2013",4
"Psittacula alexandri","2014",6
"Psittacula alexandri","2015",16
"Psittacula alexandri","2016",19
"Psittacula alexandri","2017",32
"Psittacula alexandri","2018",38
"Psittacula alexandri","2019",40
"Psittacula alexandri","2020",43
"Psittacula alexandri","2021",47
"Psittacula alexandri","2022",53
"Psittacula alexandri","pre2000",1
"Psittacula caniceps","2019",2
"Psittacula caniceps","2020",1
"Psittacula caniceps","2021",2
"Psittacula caniceps","2022",1
"Psittacula columboides","2000-2006",8
"Psittacula columboides","2007-2010",5
"Psittacula columboides","2011-2012",10
"Psittacula columboides","2013",14
"Psittacula columboides","2014",35
"Psittacula columboides","2015",45
"Psittacula columboides","2016",53
"Psittacula columboides","2017",65
"Psittacula columboides","2018",73
"Psittacula columboides","2019",80
"Psittacula columboides","2020",92
"Psittacula columboides","2021",96
"Psittacula columboides","2022",76
"Psittacula columboides","pre2000",5
"Psittacula cyanocephala","2000-2006",20
"Psittacula cyanocephala","2007-2010",18
"Psittacula cyanocephala","2011-2012",29
"Psittacula cyanocephala","2013",40
"Psittacula cyanocephala","2014",85
"Psittacula cyanocephala","2015",140
"Psittacula cyanocephala","2016",197
"Psittacula cyanocephala","2017",278
"Psittacula cyanocephala","2018",309
"Psittacula cyanocephala","2019",385
"Psittacula cyanocephala","2020",440
"Psittacula cyanocephala","2021",495
"Psittacula cyanocephala","2022",419
"Psittacula cyanocephala","pre2000",15
"Psittacula eupatria","2000-2006",12
"Psittacula eupatria","2007-2010",17
"Psittacula eupatria","2011-2012",10
"Psittacula eupatria","2013",20
"Psittacula eupatria","2014",30
"Psittacula eupatria","2015",63
"Psittacula eupatria","2016",105
"Psittacula eupatria","2017",152
"Psittacula eupatria","2018",174
"Psittacula eupatria","2019",224
"Psittacula eupatria","2020",272
"Psittacula eupatria","2021",316
"Psittacula eupatria","2022",241
"Psittacula eupatria","pre2000",6
"Psittacula finschii","2015",4
"Psittacula finschii","2022",2
"Psittacula himalayana","2000-2006",3
"Psittacula himalayana","2007-2010",1
"Psittacula himalayana","2011-2012",2
"Psittacula himalayana","2013",3
"Psittacula himalayana","2014",10
"Psittacula himalayana","2015",10
"Psittacula himalayana","2016",25
"Psittacula himalayana","2017",44
"Psittacula himalayana","2018",39
"Psittacula himalayana","2019",54
"Psittacula himalayana","2020",46
"Psittacula himalayana","2021",50
"Psittacula himalayana","2022",55
"Psittacula krameri","2000-2006",46
"Psittacula krameri","2007-2010",82
"Psittacula krameri","2011-2012",76
"Psittacula krameri","2013",106
"Psittacula krameri","2014",285
"Psittacula krameri","2015",454
"Psittacula krameri","2016",599
"Psittacula krameri","2017",760
"Psittacula krameri","2018",824
"Psittacula krameri","2019",994
"Psittacula krameri","2020",1086
"Psittacula krameri","2021",1243
"Psittacula krameri","2022",1143
"Psittacula krameri","pre2000",42
"Psittacula longicauda","2015",4
"Psittacula longicauda","2016",3
"Psittacula longicauda","2017",7
"Psittacula longicauda","2018",5
"Psittacula longicauda","2019",13
"Psittacula longicauda","2020",8
"Psittacula longicauda","2021",8
"Psittacula longicauda","2022",10
"Psittacula roseata","2015",1
"Psittacula roseata","2016",1
"Psittacula roseata","2017",5
"Psittacula roseata","2018",5
"Psittacula roseata","2019",4
"Psittacula roseata","2020",3
"Psittacula roseata","2021",4
"Psittacula roseata","2022",4
"Psittacula roseata","pre2000",1
"Psittiparus bakeri","2015",2
"Psittiparus bakeri","2021",2
"Psittiparus bakeri","2022",2
"Psittiparus gularis","2013",1
"Psittiparus gularis","2016",1
"Psittiparus gularis","2017",1
"Psittiparus gularis","2018",2
"Psittiparus gularis","2019",1
"Psittiparus gularis","2020",1
"Psittiparus gularis","2022",3
"Psittiparus ruficeps","2013",1
"Psittiparus ruficeps","2014",1
"Psittiparus ruficeps","2016",1
"Psittiparus ruficeps","2017",2
"Psittiparus ruficeps","2018",3
"Psittiparus ruficeps","2019",2
"Psittiparus ruficeps","2020",1
"Psittiparus ruficeps","2021",1
"Psittiparus ruficeps","2022",3
"Pterocles exustus","2000-2006",2
"Pterocles exustus","2007-2010",6
"Pterocles exustus","2011-2012",2
"Pterocles exustus","2013",7
"Pterocles exustus","2014",7
"Pterocles exustus","2015",15
"Pterocles exustus","2016",28
"Pterocles exustus","2017",39
"Pterocles exustus","2018",50
"Pterocles exustus","2019",54
"Pterocles exustus","2020",53
"Pterocles exustus","2021",70
"Pterocles exustus","2022",55
"Pterocles exustus","pre2000",3
"Pterocles indicus","2000-2006",1
"Pterocles indicus","2007-2010",1
"Pterocles indicus","2011-2012",2
"Pterocles indicus","2013",1
"Pterocles indicus","2014",3
"Pterocles indicus","2015",8
"Pterocles indicus","2016",11
"Pterocles indicus","2017",6
"Pterocles indicus","2018",12
"Pterocles indicus","2019",19
"Pterocles indicus","2020",17
"Pterocles indicus","2021",15
"Pterocles indicus","2022",18
"Pterocles orientalis","2016",2
"Pterocles orientalis","2021",1
"Pterocles senegallus","2016",2
"Pterocles senegallus","2017",1
"Pterocles senegallus","2019",1
"Pterocles senegallus","2021",1
"Pterorhinus albogularis","2000-2006",1
"Pterorhinus albogularis","2007-2010",4
"Pterorhinus albogularis","2011-2012",3
"Pterorhinus albogularis","2013",1
"Pterorhinus albogularis","2014",3
"Pterorhinus albogularis","2015",9
"Pterorhinus albogularis","2016",15
"Pterorhinus albogularis","2017",20
"Pterorhinus albogularis","2018",26
"Pterorhinus albogularis","2019",34
"Pterorhinus albogularis","2020",19
"Pterorhinus albogularis","2021",39
"Pterorhinus albogularis","2022",31
"Pterorhinus caerulatus","2013",4
"Pterorhinus caerulatus","2014",3
"Pterorhinus caerulatus","2015",6
"Pterorhinus caerulatus","2016",1
"Pterorhinus caerulatus","2017",1
"Pterorhinus caerulatus","2018",1
"Pterorhinus caerulatus","2019",4
"Pterorhinus caerulatus","2020",3
"Pterorhinus caerulatus","2021",6
"Pterorhinus caerulatus","2022",8
"Pterorhinus delesserti","2000-2006",3
"Pterorhinus delesserti","2015",6
"Pterorhinus delesserti","2016",3
"Pterorhinus delesserti","2017",5
"Pterorhinus delesserti","2018",3
"Pterorhinus delesserti","2019",11
"Pterorhinus delesserti","2020",4
"Pterorhinus delesserti","2021",2
"Pterorhinus delesserti","2022",3
"Pterorhinus delesserti","pre2000",2
"Pterorhinus galbanus","2018",1
"Pterorhinus galbanus","2021",1
"Pterorhinus galbanus","2022",2
"Pterorhinus gularis","2015",1
"Pterorhinus gularis","2017",1
"Pterorhinus gularis","2022",2
"Pterorhinus nuchalis","2017",1
"Pterorhinus nuchalis","2019",1
"Pterorhinus nuchalis","2021",1
"Pterorhinus nuchalis","2022",1
"Pterorhinus pectoralis","2013",1
"Pterorhinus pectoralis","2014",1
"Pterorhinus pectoralis","2015",9
"Pterorhinus pectoralis","2016",4
"Pterorhinus pectoralis","2017",5
"Pterorhinus pectoralis","2018",10
"Pterorhinus pectoralis","2019",9
"Pterorhinus pectoralis","2020",7
"Pterorhinus pectoralis","2021",13
"Pterorhinus pectoralis","2022",16
"Pterorhinus ruficollis","2013",1
"Pterorhinus ruficollis","2015",6
"Pterorhinus ruficollis","2016",6
"Pterorhinus ruficollis","2017",7
"Pterorhinus ruficollis","2018",8
"Pterorhinus ruficollis","2019",9
"Pterorhinus ruficollis","2020",6
"Pterorhinus ruficollis","2021",11
"Pterorhinus ruficollis","2022",17
"Pterorhinus ruficollis","pre2000",1
"Pterorhinus sannio","2022",1
"Pteruthius aeralatus","2013",2
"Pteruthius aeralatus","2014",2
"Pteruthius aeralatus","2015",6
"Pteruthius aeralatus","2016",1
"Pteruthius aeralatus","2018",5
"Pteruthius aeralatus","2019",5
"Pteruthius aeralatus","2020",2
"Pteruthius aeralatus","2021",12
"Pteruthius aeralatus","2022",18
"Pteruthius melanotis","2013",1
"Pteruthius melanotis","2015",5
"Pteruthius melanotis","2016",2
"Pteruthius melanotis","2018",5
"Pteruthius melanotis","2019",5
"Pteruthius melanotis","2020",1
"Pteruthius melanotis","2021",9
"Pteruthius melanotis","2022",6
"Pteruthius ripleyi","2013",1
"Pteruthius ripleyi","2015",4
"Pteruthius ripleyi","2016",2
"Pteruthius ripleyi","2017",4
"Pteruthius ripleyi","2018",10
"Pteruthius ripleyi","2019",14
"Pteruthius ripleyi","2020",11
"Pteruthius ripleyi","2021",16
"Pteruthius ripleyi","2022",16
"Pteruthius rufiventer","2015",2
"Pteruthius rufiventer","2016",1
"Pteruthius rufiventer","2018",5
"Pteruthius rufiventer","2021",2
"Pteruthius rufiventer","2022",3
"Pteruthius xanthochlorus","2014",1
"Pteruthius xanthochlorus","2015",1
"Pteruthius xanthochlorus","2016",1
"Pteruthius xanthochlorus","2017",4
"Pteruthius xanthochlorus","2018",7
"Pteruthius xanthochlorus","2019",6
"Pteruthius xanthochlorus","2020",6
"Pteruthius xanthochlorus","2021",8
"Pteruthius xanthochlorus","2022",3
"Ptyonoprogne concolor","2000-2006",12
"Ptyonoprogne concolor","2007-2010",12
"Ptyonoprogne concolor","2011-2012",11
"Ptyonoprogne concolor","2013",21
"Ptyonoprogne concolor","2014",62
"Ptyonoprogne concolor","2015",91
"Ptyonoprogne concolor","2016",139
"Ptyonoprogne concolor","2017",187
"Ptyonoprogne concolor","2018",209
"Ptyonoprogne concolor","2019",263
"Ptyonoprogne concolor","2020",265
"Ptyonoprogne concolor","2021",316
"Ptyonoprogne concolor","2022",231
"Ptyonoprogne concolor","pre2000",10
"Ptyonoprogne rupestris","2000-2006",1
"Ptyonoprogne rupestris","2007-2010",2
"Ptyonoprogne rupestris","2011-2012",1
"Ptyonoprogne rupestris","2014",5
"Ptyonoprogne rupestris","2015",10
"Ptyonoprogne rupestris","2016",6
"Ptyonoprogne rupestris","2017",13
"Ptyonoprogne rupestris","2018",15
"Ptyonoprogne rupestris","2019",21
"Ptyonoprogne rupestris","2020",13
"Ptyonoprogne rupestris","2021",20
"Ptyonoprogne rupestris","2022",21
"Ptyonoprogne rupestris","pre2000",1
"Pucrasia macrolopha","2011-2012",1
"Pucrasia macrolopha","2013",1
"Pucrasia macrolopha","2015",3
"Pucrasia macrolopha","2016",5
"Pucrasia macrolopha","2017",5
"Pucrasia macrolopha","2018",9
"Pucrasia macrolopha","2019",11
"Pucrasia macrolopha","2020",11
"Pucrasia macrolopha","2021",15
"Pucrasia macrolopha","2022",13
"Pycnonotus cafer","2000-2006",53
"Pycnonotus cafer","2007-2010",94
"Pycnonotus cafer","2011-2012",98
"Pycnonotus cafer","2013",128
"Pycnonotus cafer","2014",342
"Pycnonotus cafer","2015",545
"Pycnonotus cafer","2016",734
"Pycnonotus cafer","2017",938
"Pycnonotus cafer","2018",1019
"Pycnonotus cafer","2019",1274
"Pycnonotus cafer","2020",1348
"Pycnonotus cafer","2021",1547
"Pycnonotus cafer","2022",1398
"Pycnonotus cafer","pre2000",56
"Pycnonotus flavescens","2015",5
"Pycnonotus flavescens","2016",3
"Pycnonotus flavescens","2017",1
"Pycnonotus flavescens","2018",3
"Pycnonotus flavescens","2019",4
"Pycnonotus flavescens","2020",4
"Pycnonotus flavescens","2021",5
"Pycnonotus flavescens","2022",12
"Pycnonotus jocosus","2000-2006",19
"Pycnonotus jocosus","2007-2010",35
"Pycnonotus jocosus","2011-2012",51
"Pycnonotus jocosus","2013",62
"Pycnonotus jocosus","2014",186
"Pycnonotus jocosus","2015",256
"Pycnonotus jocosus","2016",315
"Pycnonotus jocosus","2017",415
"Pycnonotus jocosus","2018",431
"Pycnonotus jocosus","2019",477
"Pycnonotus jocosus","2020",519
"Pycnonotus jocosus","2021",613
"Pycnonotus jocosus","2022",568
"Pycnonotus jocosus","pre2000",33
"Pycnonotus leucotis","2007-2010",5
"Pycnonotus leucotis","2011-2012",9
"Pycnonotus leucotis","2013",11
"Pycnonotus leucotis","2014",15
"Pycnonotus leucotis","2015",29
"Pycnonotus leucotis","2016",49
"Pycnonotus leucotis","2017",67
"Pycnonotus leucotis","2018",73
"Pycnonotus leucotis","2019",94
"Pycnonotus leucotis","2020",109
"Pycnonotus leucotis","2021",119
"Pycnonotus leucotis","2022",103
"Pycnonotus leucotis","pre2000",1
"Pycnonotus luteolus","2000-2006",4
"Pycnonotus luteolus","2007-2010",8
"Pycnonotus luteolus","2011-2012",14
"Pycnonotus luteolus","2013",19
"Pycnonotus luteolus","2014",54
"Pycnonotus luteolus","2015",99
"Pycnonotus luteolus","2016",129
"Pycnonotus luteolus","2017",176
"Pycnonotus luteolus","2018",220
"Pycnonotus luteolus","2019",236
"Pycnonotus luteolus","2020",280
"Pycnonotus luteolus","2021",325
"Pycnonotus luteolus","2022",259
"Pycnonotus luteolus","pre2000",5
"Pycnonotus striatus","2013",4
"Pycnonotus striatus","2014",3
"Pycnonotus striatus","2015",7
"Pycnonotus striatus","2016",5
"Pycnonotus striatus","2017",4
"Pycnonotus striatus","2018",10
"Pycnonotus striatus","2019",9
"Pycnonotus striatus","2020",5
"Pycnonotus striatus","2021",14
"Pycnonotus striatus","2022",18
"Pycnonotus xantholaemus","2007-2010",1
"Pycnonotus xantholaemus","2013",2
"Pycnonotus xantholaemus","2014",2
"Pycnonotus xantholaemus","2015",5
"Pycnonotus xantholaemus","2016",8
"Pycnonotus xantholaemus","2017",18
"Pycnonotus xantholaemus","2018",15
"Pycnonotus xantholaemus","2019",16
"Pycnonotus xantholaemus","2020",13
"Pycnonotus xantholaemus","2021",20
"Pycnonotus xantholaemus","2022",9
"Pycnonotus xantholaemus","pre2000",1
"Pyrrhocorax graculus","2000-2006",1
"Pyrrhocorax graculus","2007-2010",2
"Pyrrhocorax graculus","2011-2012",6
"Pyrrhocorax graculus","2013",3
"Pyrrhocorax graculus","2014",6
"Pyrrhocorax graculus","2015",6
"Pyrrhocorax graculus","2016",21
"Pyrrhocorax graculus","2017",19
"Pyrrhocorax graculus","2018",22
"Pyrrhocorax graculus","2019",32
"Pyrrhocorax graculus","2020",18
"Pyrrhocorax graculus","2021",32
"Pyrrhocorax graculus","2022",23
"Pyrrhocorax graculus","pre2000",2
"Pyrrhocorax pyrrhocorax","2007-2010",2
"Pyrrhocorax pyrrhocorax","2011-2012",2
"Pyrrhocorax pyrrhocorax","2014",4
"Pyrrhocorax pyrrhocorax","2015",7
"Pyrrhocorax pyrrhocorax","2016",14
"Pyrrhocorax pyrrhocorax","2017",16
"Pyrrhocorax pyrrhocorax","2018",24
"Pyrrhocorax pyrrhocorax","2019",46
"Pyrrhocorax pyrrhocorax","2020",23
"Pyrrhocorax pyrrhocorax","2021",43
"Pyrrhocorax pyrrhocorax","2022",39
"Pyrrhocorax pyrrhocorax","pre2000",1
"Pyrrhoplectes epauletta","2013",1
"Pyrrhoplectes epauletta","2015",1
"Pyrrhoplectes epauletta","2016",1
"Pyrrhoplectes epauletta","2017",1
"Pyrrhoplectes epauletta","2018",3
"Pyrrhoplectes epauletta","2019",2
"Pyrrhoplectes epauletta","2020",1
"Pyrrhoplectes epauletta","2021",4
"Pyrrhoplectes epauletta","2022",10
"Pyrrhula aurantiaca","2017",2
"Pyrrhula aurantiaca","2019",2
"Pyrrhula aurantiaca","2020",1
"Pyrrhula aurantiaca","2021",4
"Pyrrhula aurantiaca","2022",2
"Pyrrhula erythaca","2015",2
"Pyrrhula erythaca","2016",2
"Pyrrhula erythaca","2017",2
"Pyrrhula erythaca","2018",2
"Pyrrhula erythaca","2019",1
"Pyrrhula erythaca","2021",2
"Pyrrhula erythaca","2022",3
"Pyrrhula erythrocephala","2013",1
"Pyrrhula erythrocephala","2015",2
"Pyrrhula erythrocephala","2016",1
"Pyrrhula erythrocephala","2017",4
"Pyrrhula erythrocephala","2018",8
"Pyrrhula erythrocephala","2019",13
"Pyrrhula erythrocephala","2020",5
"Pyrrhula erythrocephala","2021",11
"Pyrrhula erythrocephala","2022",10
"Pyrrhula nipalensis","2013",3
"Pyrrhula nipalensis","2014",2
"Pyrrhula nipalensis","2015",3
"Pyrrhula nipalensis","2016",2
"Pyrrhula nipalensis","2017",1
"Pyrrhula nipalensis","2018",1
"Pyrrhula nipalensis","2019",3
"Pyrrhula nipalensis","2020",1
"Pyrrhula nipalensis","2021",6
"Pyrrhula nipalensis","2022",7
"Rallina canningi","2017",1
"Rallina canningi","2018",1
"Rallina canningi","2019",2
"Rallina canningi","2020",1
"Rallina canningi","2021",6
"Rallina canningi","2022",1
"Rallina eurizonoides","2015",3
"Rallina eurizonoides","2016",6
"Rallina eurizonoides","2017",6
"Rallina eurizonoides","2018",5
"Rallina eurizonoides","2019",6
"Rallina eurizonoides","2020",5
"Rallina eurizonoides","2021",19
"Rallina eurizonoides","2022",6
"Rallus aquaticus","2011-2012",1
"Rallus aquaticus","2013",2
"Rallus aquaticus","2014",1
"Rallus aquaticus","2015",1
"Rallus aquaticus","2016",1
"Rallus aquaticus","2017",3
"Rallus aquaticus","2018",5
"Rallus aquaticus","2019",6
"Rallus aquaticus","2020",6
"Rallus aquaticus","2021",11
"Rallus aquaticus","2022",4
"Rallus indicus","2015",2
"Rallus indicus","2019",1
"Rallus indicus","2021",4
"Recurvirostra avosetta","2000-2006",1
"Recurvirostra avosetta","2007-2010",7
"Recurvirostra avosetta","2011-2012",7
"Recurvirostra avosetta","2013",6
"Recurvirostra avosetta","2014",18
"Recurvirostra avosetta","2015",22
"Recurvirostra avosetta","2016",31
"Recurvirostra avosetta","2017",48
"Recurvirostra avosetta","2018",58
"Recurvirostra avosetta","2019",79
"Recurvirostra avosetta","2020",61
"Recurvirostra avosetta","2021",57
"Recurvirostra avosetta","2022",47
"Recurvirostra avosetta","pre2000",5
"Regulus regulus","2015",2
"Regulus regulus","2017",4
"Regulus regulus","2018",1
"Regulus regulus","2019",2
"Regulus regulus","2020",2
"Regulus regulus","2021",9
"Regulus regulus","2022",6
"Regulus regulus","pre2000",1
"Remiz coronatus","2020",2
"Remiz coronatus","2021",1
"Rhipidura albicollis","2007-2010",3
"Rhipidura albicollis","2011-2012",3
"Rhipidura albicollis","2013",7
"Rhipidura albicollis","2014",16
"Rhipidura albicollis","2015",45
"Rhipidura albicollis","2016",41
"Rhipidura albicollis","2017",57
"Rhipidura albicollis","2018",77
"Rhipidura albicollis","2019",90
"Rhipidura albicollis","2020",90
"Rhipidura albicollis","2021",114
